,Unnamed: 0,id,full_name,Age,FG_PCT,FGA/GP,FG3A/GP,FG3_PCT,REB/GP,AST/GP,STL/GP,PTS/GP,labels,labels_cat
0,0,1630173,Precious Achiuwa,23.0,0.461,6.999326296878508,1.651126581330938,0.215,6.629762706789431,0.99956583576615,0.2782393891758365,7.959832322778652,1,1
1,1,203500,Steven Adams,29.0,0.5816999999999999,6.352764966375069,0.0204888298332036,0.0333,8.272438911774968,1.6031290550770283,0.854303206931761,8.970650576793197,1,1
2,2,1628389,Bam Adebayo,25.0,0.5501666666666666,9.835185255320464,0.1740494565918744,0.0988333333333333,8.394741195568011,3.352981468155779,1.0670484042120445,14.332417936465854,1,1
3,3,1630583,Santi Aldama,21.0,0.4335,6.3625,2.95,0.199,4.559375,0.828125,0.59375,7.5625,3,3
4,4,200746,LaMarcus Aldridge,36.0,0.4947777777777779,14.811858828125189,0.9651434025202744,0.2744444444444445,7.520976422719313,1.933162927651324,0.6603769513227719,18.08328038996455,0,0
5,5,1629638,Nickeil Alexander-Walker,24.0,0.3945,7.152939111459001,3.515109466543324,0.2696666666666666,2.1013208725697163,1.9040569431596257,0.5407444831866665,7.447302750697754,3,3
6,6,1628960,Grayson Allen,27.0,0.3898,7.571470494417864,4.804612440191387,0.358,2.7478149920255186,1.8069601275917069,0.4742711323763955,9.063247208931418,0,0
7,7,1628386,Jarrett Allen,24.0,0.6234999999999999,7.466602474323063,0.213656921101774,0.14975,9.497338935574229,1.4756652661064424,0.5143747082166199,12.114543942577033,1,1
9,9,1630631,Jose Alvarado,24.0,0.5145,5.722222222222222,2.3935185185185186,0.3275,2.175925925925926,2.6574074074074074,1.1574074074074074,7.180555555555555,0,0
10,10,202329,Al-Farouq Aminu,30.0,0.3909230769230769,5.840485287332298,2.118215003789214,0.2776923076923077,5.633528554159548,1.2060945543386672,0.9084089272457327,6.547338565625664,0,0
11,11,203937,Kyle Anderson,29.0,0.4132222222222223,4.88810601863072,1.1172434849927066,0.2824444444444444,4.190407551554296,2.065449277408314,0.9312534496932277,5.871846575983877,0,0
12,12,203507,Giannis Antetokounmpo,27.0,0.5391,15.640331559092385,2.559330662242843,0.2898,9.920541953532004,4.7539214470723525,1.111394182767786,23.736133745339803,4,4
13,13,203648,Thanasis Antetokounmpo,30.0,0.4572,1.8940350877192984,0.3600877192982456,0.0768,1.1959210526315789,0.4030701754385964,0.213859649122807,2.444956140350877,3,3
14,14,2546,Carmelo Anthony,38.0,0.4437142857142856,17.897047418871868,3.966689742807066,0.3468571428571428,6.258551727110343,2.651996281359084,0.9396191894856248,22.373922791542437,4,4
15,15,1630175,Cole Anthony,22.0,0.401,13.008483360611018,4.89165302782324,0.3416666666666666,4.93532460447354,4.670676486633933,0.6986633933442444,14.903600654664483,4,4
16,16,1628384,OG Anunoby,25.0,0.4634999999999999,9.216504291310462,4.309228244985096,0.3805,4.618962536627749,1.5333610583592665,1.2991041003841324,11.487928740165849,0,0
17,17,1627853,Ryan Arcidiacono,28.0,0.365,2.420170252976766,1.4621194383167564,0.3118333333333333,1.327441561205929,1.3512034456957829,0.3523664163989834,2.984493078937524,3,3
18,18,2772,Trevor Ariza,37.0,0.4278076923076923,7.621999845036951,3.4625925503886137,0.2933846153846154,4.529312337540274,1.9981675292029848,1.290473219256712,9.11789036326678,0,0
19,19,201571,D.J. Augustin,34.0,0.4032499999999999,6.886016028366121,3.3226662171292034,0.3716249999999999,1.7260259293174738,3.5582025836721254,0.5455459638217207,8.741025601830321,0,0
20,20,1630166,Deni Avdija,21.0,0.4203333333333333,5.696251129177958,2.7565492321589886,0.3356666666666667,4.928259560373381,1.567750677506775,0.770701595904848,6.645663956639567,3,3
21,21,1630555,Joel Ayayi,22.0,0.167,0.8571428571428571,0.1428571428571428,0.0,0.4285714285714285,0.5714285714285714,0.0,0.2857142857142857,2,2
22,22,1629028,Deandre Ayton,24.0,0.5886,12.734930533250797,0.3531769141374458,0.2264,10.400331931884317,1.807671738630314,0.7154447053715545,16.874153786709314,1,1
23,23,1628962,Udoka Azubuike,22.0,0.5995,1.741176470588235,0.0,0.0,2.5215686274509803,0.0,0.0627450980392156,2.886274509803921,1,1
24,24,1628407,Dwayne Bacon,25.0,0.4,6.484782321306016,1.8568813216547968,0.3155,2.521150939645893,1.1087510969723564,0.4489250374095701,6.834689547447336,3,3
25,25,1628963,Marvin Bagley III,23.0,0.4995,10.705229539222412,1.9640445234171795,0.2576666666666667,7.249221359827136,0.8569088319088318,0.4937873624389003,13.054937185150989,1,1
26,26,1630163,LaMelo Ball,20.0,0.4325,14.948235294117646,6.325490196078431,0.3705,6.30078431372549,6.875294117647059,1.5874509803921568,17.925882352941176,4,4
27,27,1628366,Lonzo Ball,24.0,0.4011999999999999,11.024634656124018,6.499056144800827,0.362,5.7106514289493004,6.087970185842527,1.5753397429993174,11.890935636467551,4,4
29,29,1628964,Mo Bamba,24.0,0.4346,5.723347019540777,2.42762640478363,0.3032,5.209124428766505,0.8530518505380407,0.337424516061785,6.598750572126621,3,3
30,30,1630217,Desmond Bane,24.0,0.4539999999999999,13.141692466460269,6.7556243550051605,0.4453333333333333,3.960990712074304,3.357378740970072,0.871155830753354,16.667234262125902,4,4
31,31,1630625,Dalano Banton,22.0,0.4054999999999999,2.578125,0.8984375,0.2275,1.46875,1.0734375,0.31875,2.7015625,3,3
32,32,203084,Harrison Barnes,30.0,0.4479230769230768,11.203518019791243,3.769508223708696,0.3593076923076923,5.092604984705186,1.832146354074884,0.692803674140722,14.171205737960948,0,0
33,33,1630567,Scottie Barnes,21.0,0.5065,12.297297297297298,2.304054054054054,0.3379999999999999,6.513513513513514,3.85472972972973,1.1655405405405406,15.03716216216216,4,4
34,34,1629628,RJ Barrett,22.0,0.40525,15.752876984126983,4.707738095238096,0.3015,5.702678571428572,2.697222222222222,0.5831349206349207,17.418353174603176,4,4
35,35,203115,Will Barton,31.0,0.4278461538461538,9.090065053545375,3.2817616734355157,0.3310769230769231,3.8811868698675647,2.459864979752528,0.7892182588040201,10.598441386025357,0,0
36,36,1629646,Charles Bassey,21.0,0.638,2.0434782608695654,0.1739130434782608,0.0,2.6956521739130435,0.3043478260869565,0.217391304347826,3.0,1,1
37,37,1628966,Keita Bates-Diop,26.0,0.4878571428571429,4.158577595865732,1.3713381867134893,0.4065714285714286,2.514737467885168,0.4791729876475639,0.4001836731860945,5.251369340473457,3,3
38,38,201587,Nicolas Batum,33.0,0.4512666666666666,8.305865453182577,4.108502008216772,0.3794666666666666,4.957653166486071,3.2315300949610486,0.9300558568431152,10.30834604245766,0,0
39,39,203145,Kent Bazemore,32.0,0.4023571428571428,6.982897891460752,2.9049844779342906,0.3474285714285715,3.117366851260494,1.6665257219899168,0.9728608091608224,8.091070718179482,0,0
40,40,1629647,Darius Bazley,22.0,0.40475,8.136993239594807,3.302506533618437,0.3447499999999999,5.637906866239011,1.3194820622475647,0.5362254044363809,8.978187433853863,0,0
41,41,203078,Bradley Beal,29.0,0.4638181818181818,17.28173802050519,5.65973648485954,0.3638181818181818,4.044940911155859,4.42355717035744,1.0521368042886357,21.874349249975797,4,4
42,42,1627736,Malik Beasley,25.0,0.4301111111111111,9.661892927322285,5.299285725951663,0.3707777777777778,2.653245212026869,1.2785781302756136,0.702274631901827,11.300977457870395,0,0
43,43,1628395,Jordan Bell,27.0,0.3661111111111111,2.6409307959252803,0.3422274414908129,0.1357777777777777,3.035494848608261,1.016003340683364,0.4095194538571405,2.828541513174919,3,3
44,44,1627761,DeAndre' Bembry,27.0,0.4766249999999999,4.271382725195904,0.9601233997552304,0.255125,2.8172157222581404,1.530650462314393,0.8401448185928585,4.926950462478584,3,3
45,45,202722,Davis Bertans,29.0,0.40675,6.069496296092369,4.850403225058104,0.37925,2.6045808911990296,0.9040907838870906,0.4075820978510029,7.741432288327505,0,0
46,46,201976,Patrick Beverley,34.0,0.3954545454545455,7.36388589777384,4.219996999269702,0.3624545454545455,4.037507221394544,3.3006463026381,1.2469629880425226,8.64087572286625,0,0
47,47,1630180,Saddiq Bey,23.0,0.4206666666666667,11.375029036004646,6.336817653890825,0.3619999999999999,5.306968641114982,1.8662020905923344,0.7443670150987224,14.584204413472705,0,0
48,48,1630189,Tyler Bey,23.0,0.318,1.2222222222222223,0.2222222222222222,0.25,1.0555555555555556,0.1666666666666666,0.0,1.0,2,2
49,49,203920,Khem Birch,30.0,0.517625,4.082667345092718,0.3925721422790354,0.09125,4.616508616988536,0.994579251512431,0.4880567386920489,5.4249461584337375,1,1
50,50,1629048,Goga Bitadze,23.0,0.49275,4.157222222222222,1.4083333333333332,0.2245,3.521574074074074,1.024537037037037,0.3262962962962963,5.38712962962963,3,3
51,51,202357,Nemanja Bjelica,34.0,0.4588888888888889,5.751877108773962,2.711229317111876,0.3642222222222223,4.149413341505696,1.8223630458354725,0.5871469506708803,7.122881756500634,0,0
52,52,204028,Tarik Black,26.0,0.5591666666666667,3.699709296653985,0.0502350061085794,0.0984999999999999,4.9340829244193225,0.5214419053419099,0.3478779084162384,5.01374756951209,1,1
53,53,202339,Eric Bledsoe,32.0,0.4442142857142857,11.213656551831605,3.510176955496355,0.3279999999999999,3.734485604330272,4.586663115799904,1.4136959347055154,14.205001633898505,4,4
54,54,1629833,Keljin Blevins,26.0,0.278,2.378557874762808,1.396584440227704,0.271,1.0199240986717268,0.4240986717267552,0.2685009487666034,1.885199240986717,3,3
55,55,203992,Bogdan Bogdanovic,29.0,0.4416,12.04549361385427,6.3231277465703695,0.386,3.4656926315942718,3.387138963040602,1.0387660245037291,14.49796196517508,4,4
56,56,202711,Bojan Bogdanovic,33.0,0.4611818181818182,11.56089943501386,5.462660532104837,0.3983636363636363,3.566087886332712,1.5929022242915856,0.4945914696012676,15.602152461610068,0,0
57,57,1629626,Bol Bol,22.0,0.53075,3.585267857142857,0.8303571428571428,0.3672499999999999,2.6732142857142858,0.4082589285714286,0.1127232142857142,5.006919642857143,3,3
58,58,1629716,Marques Bolden,23.0,0.1665,0.25,0.0,0.0,1.5,0.0,0.6666666666666666,0.5833333333333334,2,2
59,59,1630195,Leandro Bolmaro,22.0,0.1575,0.7714285714285715,0.2571428571428571,0.139,0.6142857142857143,0.3,0.0857142857142857,0.7142857142857143,2,2
60,60,1629067,Isaac Bonga,22.0,0.31425,1.9842803030303031,0.7202651515151515,0.21975,1.6541666666666668,0.66875,0.474810606060606,2.153409090909091,3,3
61,61,1626164,Devin Booker,25.0,0.46425,18.50831594718699,5.88465498320277,0.3715,3.8472845356156222,4.866780051584413,0.8900990473955275,24.85834336320703,4,4
62,62,1630527,Brandon Boston Jr.,20.0,0.4925,4.019607843137255,1.2549019607843137,0.153,1.088235294117647,0.5,0.2549019607843137,4.362745098039216,3,3
63,63,1628449,Chris Boucher,29.0,0.4233333333333333,5.347116615463389,2.333970174091142,0.3321666666666666,3.896012544802867,0.3088805683563748,0.2941596262160778,7.41813236047107,3,3
64,64,1630547,James Bouknight,22.0,0.3169999999999999,5.774193548387097,2.790322580645161,0.2985,1.713709677419355,1.1693548387096775,0.3629032258064516,5.165322580645162,3,3
65,65,1628968,Brian Bowen II,22.0,0.275,1.1666666666666667,0.25,0.0,0.8333333333333334,0.0,0.0,0.75,2,2
66,66,202340,Avery Bradley,31.0,0.4218888888888888,9.646272049326608,3.520121294302359,0.3292777777777778,2.6837493908006618,1.813724639322446,0.9144727739025896,10.352786607563464,0,0
67,67,1628396,Tony Bradley,24.0,0.50325,3.317058827188138,0.1093966139224759,0.125,4.091791063342788,0.4964935686918445,0.2695122406329303,4.46345754341444,1,1
68,68,1629649,Ignas Brazdeikis,23.0,0.2615,4.405041717541717,1.6000457875457874,0.2035,2.2260632885632883,0.8138481888481888,0.1742979242979243,4.252314814814815,2,2
69,69,1628969,Mikal Bridges,26.0,0.5170000000000001,8.500214389130193,3.180897093217508,0.3379999999999999,4.548577235772358,2.298817611463786,1.1393436537105095,11.52428072910866,0,0
70,70,1628970,Miles Bridges,24.0,0.4705,10.642839452214451,4.330456002331002,0.3465,5.652345571095571,2.2296547202797203,0.7236378205128204,13.330375874125874,0,0
71,71,1629052,Oshae Brissett,24.0,0.3555,4.9093629596379005,2.510268207833016,0.3057499999999999,3.421973777727902,0.5750476938615194,0.4430011596154566,5.875346014289455,3,3
72,72,1627763,Malcolm Brogdon,29.0,0.4578571428571428,12.534920634920637,4.2277853363567655,0.3582857142857142,4.225820105820106,4.666557539682539,0.8284854497354497,15.383866685563117,4,4
73,73,1629717,Armoni Brooks,24.0,0.34525,5.999219998610243,5.106365957890348,0.31425,2.243831213953165,1.210817524841915,0.5422937947328191,6.323459974984365,3,3
74,74,1628415,Dillon Brooks,26.0,0.3899999999999999,12.524684768652191,4.463393368269283,0.3358333333333332,2.549668136883611,1.86388474249017,0.7663320435170548,12.957651030264648,0,0
75,75,1628971,Bruce Brown,26.0,0.4876,6.817121976087494,1.6650354067595448,0.3588,4.037007073386384,2.4501605053329194,0.8776999147688803,8.485219928150963,0,0
76,76,1630602,Chaundee Brown,23.0,0.272,6.077777777777778,3.3666666666666667,0.2443333333333333,2.955555555555556,0.7111111111111111,0.3555555555555555,5.622222222222223,3,3
77,77,1627759,Jaylen Brown,26.0,0.4702857142857142,14.42719393519238,5.266491643909326,0.3628571428571429,5.14043362104031,2.2118114292213336,1.0104980898991789,18.109697203785878,4,4
78,78,1629650,Moses Brown,23.0,0.5638333333333333,2.8516005527633435,0.0,0.0,3.6893445163794,0.0678551315179222,0.2346900407946919,4.218749349272605,1,1
79,79,1628425,Sterling Brown,27.0,0.413,4.766115264260729,2.585657970821692,0.3528,3.3545531799516155,0.999530062540784,0.5187226378909948,5.3939730209796855,3,3
80,80,1630535,Greg Brown III,21.0,0.588,2.979166666666667,0.6354166666666666,0.1555,1.40625,0.3645833333333333,0.5208333333333333,3.84375,3,3
81,81,1628972,Troy Brown Jr.,23.0,0.4192857142857144,5.375391749889374,2.075961579523874,0.2805714285714286,3.613222333627887,1.449300790550334,0.5938030122356027,5.559495430887466,3,3
82,82,1628973,Jalen Brunson,26.0,0.495,10.30536509548742,2.9931530201998022,0.3792,3.294879382945169,4.647157665325811,0.6485926295353639,13.266374758129732,0,0
83,83,1629091,Elijah Bryant,26.0,0.462,13.0,5.0,0.2,6.0,3.0,0.0,16.0,0,0
84,84,1628418,Thomas Bryant,24.0,0.5492,6.408132045088567,1.535096618357488,0.311,4.946908212560386,1.1667954911433172,0.3159178743961353,9.3956038647343,1,1
85,85,1629783,Shaq Buchanan,25.0,0.25,2.0,1.0,0.0,1.0,1.0,0.5,1.0,2,2
86,86,203493,Reggie Bullock,31.0,0.3859999999999999,5.834540029132264,3.756225270528668,0.3462857142857143,2.3237713134978475,1.063574729355358,0.577461409105628,6.74618036982966,0,0
87,87,203504,Trey Burke,29.0,0.4297692307692307,8.573635450156656,3.0276173247161475,0.3696153846153845,1.6703800535991271,2.9231269739991417,0.5617941820122971,9.486774556889191,0,0
88,88,202692,Alec Burks,30.0,0.41825,8.456457173015721,2.8482876658074536,0.3498124999999999,3.4651465381315663,2.0000646114799885,0.6718029176408901,10.504251832540133,0,0
89,89,1630215,Jared Butler,21.0,0.404,3.595238095238096,2.095238095238096,0.318,1.0714285714285714,1.5,0.4047619047619047,3.8333333333333335,3,3
90,90,202710,Jimmy Butler,33.0,0.4604285714285714,12.820478881331285,2.608206640207766,0.3217857142857142,5.318597013034639,4.194212042343582,1.686631915353288,18.20810521008065,4,4
91,91,1629719,Devontae Cacok,25.0,0.5876666666666667,3.1722222222222225,0.0,0.0,3.133333333333333,0.4833333333333334,0.2611111111111111,3.6722222222222234,1,1
92,92,203484,Kentavious Caldwell-Pope,29.0,0.427,9.671535843780942,4.758098720412634,0.3738,3.208483225735518,1.82900189777515,1.1042125897738626,11.586960542890765,0,0
93,93,1630267,Facundo Campazzo,31.0,0.3306666666666666,3.8,2.597435897435897,0.3286666666666666,1.287179487179487,2.817948717948718,1.228205128205128,4.233333333333333,0,0
94,94,1628427,Vlatko Cancar,25.0,0.35475,1.5152148664343787,0.5083623693379791,0.25575,1.000116144018583,0.4222706155632985,0.1182636469221835,1.8551974448315915,3,3
95,95,203991,Clint Capela,28.0,0.6004444444444444,7.965242632904325,0.0044460044460044,0.0,9.967373535283985,0.8999813375435265,0.6778837791275603,11.162303867278991,1,1
96,96,1630176,Vernon Carey Jr.,21.0,0.52725,1.8963032581453636,0.0921052631578947,0.03575,1.6796679197994988,0.0263157894736842,0.2304197994987468,2.819548872180451,3,3
97,97,1628975,Jevon Carter,27.0,0.3917142857142857,3.84036003976034,2.4003694955718946,0.3722857142857143,1.83809221762745,1.6221979170255032,0.6849993834251705,4.172732165385837,3,3
98,98,1628976,Wendell Carter Jr.,23.0,0.5007142857142857,9.099566459075088,1.62906149968228,0.2632857142857143,8.80520303687033,1.9699890453313185,0.6174816476485644,12.033906718021496,1,1
99,99,203487,Michael Carter-Williams,29.0,0.3915833333333333,8.795410603671323,1.7330109829498437,0.2474999999999999,4.060371570160615,4.1989794399355445,1.191937360660971,9.470297584229693,0,0
101,101,1627936,Alex Caruso,28.0,0.4171666666666667,5.050755543969116,2.17873364323112,0.3595,2.6499037228460587,2.7712563267641066,1.2184212024261434,6.20478185213178,0,0
102,102,1626161,Willie Cauley-Stein,28.0,0.5022727272727272,4.885246969035346,0.0691040448183864,0.1673636363636363,4.676561501563362,1.097074354308491,0.6364534566961958,6.269867875433872,1,1
103,103,1630551,Justin Champagnie,21.0,0.463,1.8611111111111112,0.7777777777777778,0.357,2.0,0.3055555555555556,0.2222222222222222,2.25,3,3
104,104,1629597,Zylan Cheatham,26.0,0.3335,2.625,1.125,0.0,1.125,0.375,0.125,1.5,2,2
105,105,1629185,Chris Chiozza,26.0,0.3349999999999999,3.63568316215375,1.9107899725546784,0.3668333333333333,1.3708549076196137,2.376263333616275,0.5340838355544238,3.498008092125739,3,3
106,106,1627737,Marquese Chriss,24.0,0.414625,5.43967139895098,1.7487421235654916,0.236625,4.340051724553132,0.8494886230313492,0.4555850983948639,6.116802651952286,3,3
107,107,1630528,Josh Christopher,20.0,0.4024999999999999,5.128378378378379,2.027027027027027,0.148,2.006756756756757,1.3885135135135136,0.4391891891891892,5.341216216216216,3,3
108,108,1629634,Brandon Clarke,26.0,0.6145,7.308206549532437,0.8380707554061952,0.2115,5.1128369739918185,1.4876178039158383,0.6445120726183519,10.65354964202221,1,1
109,109,203903,Jordan Clarkson,30.0,0.4448461538461538,12.851770753556004,5.368859116126716,0.3535384615384615,3.1377563569984748,2.6671576940348607,0.7648267235439902,15.274922016628931,0,0
110,110,1629651,Nicolas Claxton,23.0,0.62475,5.287067819148937,0.2057291666666666,0.0857499999999999,5.53446365248227,0.8141400709219858,0.4240137411347517,7.837101063829788,1,1
111,111,1629599,Amir Coffey,25.0,0.379,3.6486330698287217,1.6273605621431708,0.27625,1.3734903381642511,0.956219806763285,0.3264437856829161,4.5312637241985065,3,3
113,113,1628381,John Collins,25.0,0.5630000000000001,12.151322401588962,2.811918580677744,0.3681666666666666,8.823127310399068,1.3873759281262945,0.7337803474348856,17.402986424477827,4,4
114,114,1628380,Zach Collins,24.0,0.4704,5.258225108225108,1.615021645021645,0.345,4.458658008658008,1.6686147186147184,0.4202164502164502,6.491861471861472,3,3
115,115,201144,Mike Conley,35.0,0.4277499999999999,11.995316325677123,4.377647605850535,0.37,2.927523954302857,5.673244326995387,1.3849570345997118,14.68592121958836,4,4
116,116,1626192,Pat Connaughton,29.0,0.4307142857142857,4.501876427446637,2.773630522491012,0.3617142857142857,3.1025475439767183,1.1648984132797675,0.4321589511828704,5.418593159152812,3,3
117,117,1626188,Quinn Cook,28.0,0.4604444444444444,4.8093106046004594,1.952954429584864,0.418,1.1195468454526425,1.5714581770741192,0.2656295553034683,5.528241423712439,3,3
118,118,1629076,Tyler Cook,24.0,0.5935714285714286,1.753192343370915,0.0191326530612244,0.1428571428571428,1.91802750820608,0.2692566362209219,0.2939132296275153,2.8173576423576425,3,3
119,119,1630536,Sharife Cooper,21.0,0.214,1.0769230769230769,0.4615384615384615,0.167,0.3846153846153846,0.3846153846153846,0.0,0.5384615384615384,2,2
120,120,1627822,Petr Cornelie,26.0,0.333,1.1538461538461535,0.6153846153846154,0.125,1.0769230769230769,0.2307692307692307,0.0769230769230769,1.0769230769230769,2,2
121,121,203496,Robert Covington,31.0,0.4178125,8.649408594038619,5.639045473241362,0.3616875,5.496912337532224,1.3107254140432931,1.5172695295178624,10.632813112583204,0,0
122,122,1628470,Torrey Craig,31.0,0.4623,4.65687997708662,2.4351816629392693,0.3484,3.647023414700392,0.958765314835041,0.5226474005016094,5.572239592904653,3,3
123,123,203109,Jae Crowder,31.0,0.416375,7.873079475129393,4.501138364442507,0.339125,4.237443854228125,1.5985226066535547,0.9767219742593568,9.504918577259254,0,0
124,124,1629633,Jarrett Culver,23.0,0.3976666666666666,5.873857050327639,2.112343435872848,0.2663333333333333,2.573733397262809,1.1146019969549383,0.6484341484341484,6.00466012230718,3,3
125,125,1630595,Cade Cunningham,21.0,0.408,17.5546875,5.3359375,0.317,5.165625,5.78125,1.209375,18.703125,4,4
126,126,203099,Jared Cunningham,25.0,0.352875,2.004823794626426,0.7480044626426205,0.274,0.7467323794626426,0.4589057324254693,0.2508557232241443,2.321172248803828,3,3
127,127,203552,Seth Curry,31.0,0.3737499999999999,6.704665169591156,3.3640121842835664,0.45975,1.812791139888179,1.7055280834063729,0.7502999651437151,8.484106431598208,0,0
128,128,201939,Stephen Curry,34.0,0.4705,17.516913572742105,9.03397271848525,0.4202142857142857,4.754078827443313,6.394304696787665,1.5682785783341906,24.25039797962601,4,4
129,129,203076,Anthony Davis,29.0,0.5156363636363636,17.32358449680851,1.773172721882833,0.2324545454545454,10.016597407786778,2.3892643161194496,1.4818497402198745,23.6489230732516,4,4
130,130,1629056,Terence Davis,25.0,0.4333333333333333,7.328091181827922,4.235572103765612,0.3583333333333333,2.775004315630321,1.347191715180304,0.766051912568306,8.76707754443611,0,0
131,131,1629602,Javin DeLaurier,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
132,132,201942,DeMar DeRozan,33.0,0.4694285714285714,16.095046801799732,1.4511749564080556,0.2677142857142857,4.392444925143895,4.045771307295439,0.9930796656565098,21.05160233677273,4,4
133,133,1630466,Gabriel Deck,27.0,0.5245,4.35,1.0357142857142856,0.3165,2.4285714285714284,1.5571428571428572,0.4714285714285714,5.485714285714286,3,3
134,134,203473,Dewayne Dedmon,33.0,0.4870666666666666,4.267312498936821,1.0143875809452487,0.1644,5.051854422622912,0.5243451452514856,0.4302665917798752,5.345721904384858,1,1
135,135,1626155,Sam Dekker,28.0,0.3378571428571428,3.624742833057996,1.043365185945113,0.2092857142857143,2.3210178988333934,0.6371383638571574,0.5566951609195809,4.169783909709357,3,3
136,136,1628978,Donte DiVincenzo,25.0,0.3967142857142857,6.96915315621198,4.194619989409905,0.3291428571428572,3.6609803517366544,2.233235031386292,0.9233598085698924,8.008944022053267,0,0
137,137,1629603,Mamadi Diakite,25.0,0.466,3.2362637362637363,0.478021978021978,0.0625,3.483516483516484,0.3626373626373626,0.4065934065934066,3.725274725274725,1,1
138,138,1628977,Hamidou Diallo,24.0,0.4467142857142857,7.186964826006519,1.203048574694553,0.2455714285714286,4.120753838093881,1.2461600587069104,0.7282088573521902,8.525097933014745,3,3
139,139,203476,Gorgui Dieng,32.0,0.491,5.015922738782906,1.2779240569684884,0.3806428571428571,4.938951201859591,1.334072901644394,0.6857252129856779,6.762327557708865,0,0
140,140,203915,Spencer Dinwiddie,29.0,0.4107272727272727,9.363122368319384,4.020677104640336,0.3212727272727272,3.0520351395501364,4.322425808706281,0.5949064925809004,11.95110941386667,0,0
141,141,1629029,Luka Doncic,23.0,0.4652,21.02006101366757,8.512923560956349,0.3218,8.764162495064134,8.2714752187703,1.241876202122104,28.48463347217445,4,4
142,142,1629652,Luguentz Dort,23.0,0.3795,11.444827802916038,5.749786324786324,0.28325,3.560369532428356,1.641949472096531,1.057114127702363,12.898271744595275,0,0
143,143,1630245,Ayo Dosunmu,22.0,0.515,8.374025974025974,3.207792207792208,0.413,3.8896103896103895,3.4623376623376627,0.9896103896103896,10.709090909090907,0,0
144,144,1629653,Devon Dotson,22.0,0.501,2.0,0.7272727272727273,0.1825,0.6363636363636364,1.0,0.2272727272727273,2.3636363636363638,3,3
145,145,1629635,Sekou Doumbouya,21.0,0.4646666666666667,5.082080200501253,1.8775062656641603,0.3373333333333333,2.8862781954887216,0.4464285714285714,0.818295739348371,6.1613408521303255,3,3
